No. (ppm) (Hz) Height
1 2.21 1328.0 1.0000
2 6.85 4114.0 0.1024
3 6.87 4121.6 0.1865
4 6.88 4129.2 0.1103
5 7.33 4401.1 0.0646
6 7.33 4401.9 0.0906
7 7.33 4402.8 0.0989
8 7.34 4403.6 0.0852
9 7.34 4408.5 0.0642
10 7.34 4409.2 0.0875
11 7.35 4410.1 0.0931
12 7.35 4410.9 0.0792
13 7.66 4597.6 0.0798
14 7.66 4598.2 0.0866
15 7.66 4599.3 0.1035
16 7.66 4599.8 0.0899
17 7.67 4605.4 0.0790
18 7.67 4606.0 0.0853
19 7.67 4607.1 0.0987
