No. (ppm) (Hz) Height
1 1.25 751.0 0.4894
2 1.26 758.1 1.0000
3 1.27 765.2 0.4949
4 3.95 2369.2 0.0572
5 3.95 2370.1 0.0531
6 3.96 2376.3 0.1759
7 3.96 2377.3 0.2091
8 3.96 2378.2 0.0757
9 3.96 2378.4 0.0756
10 3.97 2383.5 0.1833
11 3.97 2384.4 0.3167
12 3.97 2385.5 0.1815
13 3.97 2386.3 0.0445
14 3.98 2391.6 0.2153
15 3.99 2392.6 0.1648
16 4.00 2398.7 0.0549
17 4.00 2399.7 0.0514
